sku,customer,period_date,quantity,revenue
SKU-003,Alfa Industries,2025-08-04,70,71360.8
SKU-003,Beta Manufacturing,2025-08-04,46,46894.24
SKU-003,Gamma Tools,2025-08-04,28,28544.32
SKU-003,Delta Corp,2025-08-04,25,25486.0
SKU-003,Alfa Industries,2025-08-11,97,98885.68
SKU-003,Beta Manufacturing,2025-08-11,69,70341.36
SKU-003,Gamma Tools,2025-08-11,35,35680.4
SKU-003,Delta Corp,2025-08-11,14,14272.16
SKU-003,Alfa Industries,2025-08-18,79,80535.76
SKU-003,Beta Manufacturing,2025-08-18,54,55049.76
SKU-003,Gamma Tools,2025-08-18,34,34660.96
SKU-003,Delta Corp,2025-08-18,31,31602.64
SKU-003,Alfa Industries,2025-08-25,86,87671.84
SKU-003,Beta Manufacturing,2025-08-25,60,61166.4
SKU-003,Gamma Tools,2025-08-25,50,50972.0
SKU-003,Delta Corp,2025-08-25,22,22427.68
SKU-003,Alfa Industries,2025-09-01,77,78496.88
SKU-003,Beta Manufacturing,2025-09-01,54,55049.76
SKU-003,Gamma Tools,2025-09-01,37,37719.28
SKU-003,Delta Corp,2025-09-01,24,24466.56
SKU-003,Alfa Industries,2025-09-08,77,78496.88
SKU-003,Beta Manufacturing,2025-09-08,54,55049.76
SKU-003,Gamma Tools,2025-09-08,31,31602.64
SKU-003,Delta Corp,2025-09-08,39,39758.16
SKU-003,Alfa Industries,2025-09-15,85,86652.4
SKU-003,Beta Manufacturing,2025-09-15,46,46894.24
SKU-003,Gamma Tools,2025-09-15,35,35680.4
SKU-003,Delta Corp,2025-09-15,20,20388.8
SKU-003,Alfa Industries,2025-09-22,85,86652.4
SKU-003,Beta Manufacturing,2025-09-22,65,66263.6
SKU-003,Gamma Tools,2025-09-22,45,45874.8
SKU-003,Delta Corp,2025-09-22,21,21408.24
SKU-003,Alfa Industries,2025-09-29,80,81555.2
SKU-003,Beta Manufacturing,2025-09-29,57,58108.08
SKU-003,Gamma Tools,2025-09-29,45,45874.8
SKU-003,Delta Corp,2025-09-29,22,22427.68
SKU-003,Alfa Industries,2025-10-06,77,78496.88
SKU-003,Beta Manufacturing,2025-10-06,52,53010.88
SKU-003,Gamma Tools,2025-10-06,43,43835.92
SKU-003,Delta Corp,2025-10-06,21,21408.24
SKU-003,Alfa Industries,2025-10-13,101,102963.44
SKU-003,Beta Manufacturing,2025-10-13,72,73399.68
SKU-003,Gamma Tools,2025-10-13,46,46894.24
SKU-003,Delta Corp,2025-10-13,27,27524.88
SKU-003,Alfa Industries,2025-10-20,63,64224.72
SKU-003,Beta Manufacturing,2025-10-20,49,49952.56
SKU-003,Gamma Tools,2025-10-20,39,39758.16
SKU-003,Delta Corp,2025-10-20,27,27524.88
SKU-003,Alfa Industries,2025-10-27,87,88691.28
SKU-003,Beta Manufacturing,2025-10-27,57,58108.08
SKU-003,Gamma Tools,2025-10-27,49,49952.56
SKU-003,Delta Corp,2025-10-27,14,14272.16
SKU-003,Alfa Industries,2025-11-03,88,89710.72
SKU-003,Beta Manufacturing,2025-11-03,54,55049.76
SKU-003,Gamma Tools,2025-11-03,49,49952.56
SKU-003,Delta Corp,2025-11-03,17,17330.48
SKU-003,Alfa Industries,2025-11-10,72,73399.68
SKU-003,Beta Manufacturing,2025-11-10,56,57088.64
SKU-003,Gamma Tools,2025-11-10,39,39758.16
SKU-003,Delta Corp,2025-11-10,16,16311.04
SKU-003,Alfa Industries,2025-11-17,72,73399.68
SKU-003,Beta Manufacturing,2025-11-17,43,43835.92
SKU-003,Gamma Tools,2025-11-17,41,41797.04
SKU-003,Delta Corp,2025-11-17,31,31602.64
SKU-003,Alfa Industries,2025-11-24,70,71360.8
SKU-003,Beta Manufacturing,2025-11-24,55,56069.2
SKU-003,Gamma Tools,2025-11-24,24,24466.56
SKU-003,Delta Corp,2025-11-24,24,24466.56
SKU-003,Alfa Industries,2025-12-01,75,76458.0
SKU-003,Beta Manufacturing,2025-12-01,62,63205.28
SKU-003,Gamma Tools,2025-12-01,30,30583.2
SKU-003,Delta Corp,2025-12-01,25,25486.0
SKU-003,Alfa Industries,2025-12-08,84,85632.96
SKU-003,Beta Manufacturing,2025-12-08,57,58108.08
SKU-003,Gamma Tools,2025-12-08,39,39758.16
SKU-003,Delta Corp,2025-12-08,15,15291.6
SKU-003,Alfa Industries,2025-12-15,87,88691.28
SKU-003,Beta Manufacturing,2025-12-15,63,64224.72
SKU-003,Gamma Tools,2025-12-15,47,47913.68
SKU-003,Delta Corp,2025-12-15,29,29563.76
SKU-003,Alfa Industries,2025-12-22,91,92769.04
SKU-003,Beta Manufacturing,2025-12-22,66,67283.04
SKU-003,Gamma Tools,2025-12-22,42,42816.48
SKU-003,Delta Corp,2025-12-22,32,32622.08
SKU-003,Alfa Industries,2025-12-29,85,86652.4
SKU-003,Beta Manufacturing,2025-12-29,56,57088.64
SKU-003,Gamma Tools,2025-12-29,36,36699.84
SKU-003,Delta Corp,2025-12-29,31,31602.64
SKU-003,Alfa Industries,2026-01-05,80,81555.2
SKU-003,Beta Manufacturing,2026-01-05,62,63205.28
SKU-003,Gamma Tools,2026-01-05,37,37719.28
SKU-003,Delta Corp,2026-01-05,12,12233.28
SKU-003,Alfa Industries,2026-01-12,106,108060.64
SKU-003,Beta Manufacturing,2026-01-12,87,88691.28
SKU-003,Gamma Tools,2026-01-12,41,41797.04
SKU-003,Delta Corp,2026-01-12,19,19369.36
SKU-003,Alfa Industries,2026-01-19,89,90730.16
SKU-003,Beta Manufacturing,2026-01-19,60,61166.4
SKU-003,Gamma Tools,2026-01-19,43,43835.92
SKU-003,Delta Corp,2026-01-19,10,10194.4
SKU-003,Alfa Industries,2026-01-26,91,92769.04
SKU-003,Beta Manufacturing,2026-01-26,77,78496.88
SKU-003,Gamma Tools,2026-01-26,54,55049.76
SKU-003,Delta Corp,2026-01-26,24,24466.56
SKU-003,Alfa Industries,2026-02-02,93,94807.92
SKU-003,Beta Manufacturing,2026-02-02,69,70341.36
SKU-003,Gamma Tools,2026-02-02,50,50972.0
SKU-003,Delta Corp,2026-02-02,20,20388.8
SKU-003,Alfa Industries,2026-02-09,84,85632.96
SKU-003,Beta Manufacturing,2026-02-09,70,71360.8
SKU-003,Gamma Tools,2026-02-09,33,33641.52
SKU-003,Delta Corp,2026-02-09,29,29563.76
SKU-003,Alfa Industries,2026-02-16,70,71360.8
SKU-003,Beta Manufacturing,2026-02-16,53,54030.32
SKU-003,Gamma Tools,2026-02-16,38,38738.72
SKU-003,Delta Corp,2026-02-16,7,7136.08
SKU-003,Alfa Industries,2026-02-23,71,72380.24
SKU-003,Beta Manufacturing,2026-02-23,63,64224.72
SKU-003,Gamma Tools,2026-02-23,47,47913.68
SKU-003,Delta Corp,2026-02-23,19,19369.36
SKU-003,Alfa Industries,2026-03-02,78,79516.32
SKU-003,Beta Manufacturing,2026-03-02,54,55049.76
SKU-003,Gamma Tools,2026-03-02,45,45874.8
SKU-003,Delta Corp,2026-03-02,29,29563.76
SKU-004,Alfa Industries,2025-03-10,23,3165.72
SKU-004,Beta Manufacturing,2025-03-10,18,2477.52
SKU-004,Gamma Tools,2025-03-10,10,1376.4
SKU-004,Delta Corp,2025-03-10,2,275.28
SKU-004,Alfa Industries,2025-03-17,18,2477.52
SKU-004,Beta Manufacturing,2025-03-17,14,1926.96
SKU-004,Gamma Tools,2025-03-17,10,1376.4
SKU-004,Delta Corp,2025-03-17,6,825.84
SKU-004,Alfa Industries,2025-03-24,21,2890.44
SKU-004,Beta Manufacturing,2025-03-24,14,1926.96
SKU-004,Gamma Tools,2025-03-24,9,1238.76
SKU-004,Delta Corp,2025-03-24,2,275.28
SKU-004,Alfa Industries,2025-03-31,18,2477.52
SKU-004,Beta Manufacturing,2025-03-31,11,1514.04
SKU-004,Gamma Tools,2025-03-31,9,1238.76
SKU-004,Delta Corp,2025-03-31,3,412.92
SKU-004,Alfa Industries,2025-04-07,10,1376.4
SKU-004,Beta Manufacturing,2025-04-07,10,1376.4
SKU-004,Gamma Tools,2025-04-07,8,1101.12
SKU-004,Delta Corp,2025-04-07,3,412.92
SKU-004,Alfa Industries,2025-04-14,24,3303.36
SKU-004,Beta Manufacturing,2025-04-14,18,2477.52
SKU-004,Gamma Tools,2025-04-14,11,1514.04
SKU-004,Delta Corp,2025-04-14,1,137.64
SKU-004,Alfa Industries,2025-04-21,23,3165.72
SKU-004,Beta Manufacturing,2025-04-21,15,2064.6
SKU-004,Gamma Tools,2025-04-21,10,1376.4
SKU-004,Delta Corp,2025-04-21,10,1376.4
SKU-004,Alfa Industries,2025-04-28,25,3441.0
SKU-004,Beta Manufacturing,2025-04-28,17,2339.88
SKU-004,Gamma Tools,2025-04-28,12,1651.68
SKU-004,Delta Corp,2025-04-28,6,825.84
SKU-004,Alfa Industries,2025-05-05,28,3853.92
SKU-004,Beta Manufacturing,2025-05-05,22,3028.08
SKU-004,Gamma Tools,2025-05-05,12,1651.68
SKU-004,Delta Corp,2025-05-05,9,1238.76
SKU-004,Alfa Industries,2025-05-12,17,2339.88
SKU-004,Beta Manufacturing,2025-05-12,14,1926.96
SKU-004,Gamma Tools,2025-05-12,10,1376.4
SKU-004,Alfa Industries,2025-05-19,19,2615.16
SKU-004,Beta Manufacturing,2025-05-19,15,2064.6
SKU-004,Gamma Tools,2025-05-19,10,1376.4
SKU-004,Delta Corp,2025-05-19,8,1101.12
SKU-004,Alfa Industries,2025-05-26,24,3303.36
SKU-004,Beta Manufacturing,2025-05-26,15,2064.6
SKU-004,Gamma Tools,2025-05-26,13,1789.32
SKU-004,Delta Corp,2025-05-26,11,1514.04
SKU-004,Alfa Industries,2025-06-02,26,3578.64
SKU-004,Beta Manufacturing,2025-06-02,17,2339.88
SKU-004,Gamma Tools,2025-06-02,12,1651.68
SKU-004,Delta Corp,2025-06-02,8,1101.12
SKU-004,Alfa Industries,2025-06-09,34,4679.76
SKU-004,Beta Manufacturing,2025-06-09,26,3578.64
SKU-004,Gamma Tools,2025-06-09,16,2202.24
SKU-004,Delta Corp,2025-06-09,6,825.84
SKU-004,Alfa Industries,2025-06-16,17,2339.88
SKU-004,Beta Manufacturing,2025-06-16,11,1514.04
SKU-004,Gamma Tools,2025-06-16,8,1101.12
SKU-004,Delta Corp,2025-06-16,3,412.92
SKU-004,Alfa Industries,2025-06-23,37,5092.68
SKU-004,Beta Manufacturing,2025-06-23,29,3991.56
SKU-004,Gamma Tools,2025-06-23,24,3303.36
SKU-004,Alfa Industries,2025-06-30,28,3853.92
SKU-004,Beta Manufacturing,2025-06-30,25,3441.0
SKU-004,Gamma Tools,2025-06-30,14,1926.96
SKU-004,Delta Corp,2025-06-30,5,688.2
SKU-004,Alfa Industries,2025-07-07,26,3578.64
SKU-004,Beta Manufacturing,2025-07-07,18,2477.52
SKU-004,Gamma Tools,2025-07-07,11,1514.04
SKU-004,Delta Corp,2025-07-07,11,1514.04
SKU-004,Alfa Industries,2025-07-14,20,2752.8
SKU-004,Beta Manufacturing,2025-07-14,15,2064.6
SKU-004,Gamma Tools,2025-07-14,8,1101.12
SKU-004,Delta Corp,2025-07-14,9,1238.76
SKU-004,Alfa Industries,2025-07-21,25,3441.0
SKU-004,Beta Manufacturing,2025-07-21,19,2615.16
SKU-004,Gamma Tools,2025-07-21,18,2477.52
SKU-004,Delta Corp,2025-07-21,8,1101.12
SKU-004,Alfa Industries,2025-07-28,28,3853.92
SKU-004,Beta Manufacturing,2025-07-28,19,2615.16
SKU-004,Gamma Tools,2025-07-28,16,2202.24
SKU-004,Alfa Industries,2025-08-04,30,4129.2
SKU-004,Beta Manufacturing,2025-08-04,21,2890.44
SKU-004,Gamma Tools,2025-08-04,12,1651.68
SKU-004,Delta Corp,2025-08-04,6,825.84
SKU-004,Alfa Industries,2025-08-11,32,4404.48
SKU-004,Beta Manufacturing,2025-08-11,26,3578.64
SKU-004,Gamma Tools,2025-08-11,15,2064.6
SKU-004,Delta Corp,2025-08-11,4,550.56
SKU-004,Alfa Industries,2025-08-18,31,4266.84
SKU-004,Beta Manufacturing,2025-08-18,26,3578.64
SKU-004,Gamma Tools,2025-08-18,14,1926.96
SKU-004,Delta Corp,2025-08-18,8,1101.12
SKU-004,Alfa Industries,2025-08-25,25,3441.0
SKU-004,Beta Manufacturing,2025-08-25,18,2477.52
SKU-004,Gamma Tools,2025-08-25,13,1789.32
SKU-004,Delta Corp,2025-08-25,9,1238.76
SKU-004,Alfa Industries,2025-09-01,37,5092.68
SKU-004,Beta Manufacturing,2025-09-01,22,3028.08
SKU-004,Gamma Tools,2025-09-01,18,2477.52
SKU-004,Delta Corp,2025-09-01,4,550.56
SKU-004,Alfa Industries,2025-09-08,29,3991.56
SKU-004,Beta Manufacturing,2025-09-08,21,2890.44
SKU-004,Gamma Tools,2025-09-08,13,1789.32
SKU-004,Delta Corp,2025-09-08,11,1514.04
SKU-004,Alfa Industries,2025-09-15,30,4129.2
SKU-004,Beta Manufacturing,2025-09-15,21,2890.44
SKU-004,Gamma Tools,2025-09-15,15,2064.6
SKU-004,Delta Corp,2025-09-15,5,688.2
SKU-004,Alfa Industries,2025-09-22,33,4542.12
SKU-004,Beta Manufacturing,2025-09-22,22,3028.08
SKU-004,Gamma Tools,2025-09-22,18,2477.52
SKU-004,Delta Corp,2025-09-22,6,825.84
SKU-004,Alfa Industries,2025-09-29,35,4817.4
SKU-004,Beta Manufacturing,2025-09-29,23,3165.72
SKU-004,Gamma Tools,2025-09-29,20,2752.8
SKU-004,Delta Corp,2025-09-29,11,1514.04
SKU-004,Alfa Industries,2025-10-06,31,4266.84
SKU-004,Beta Manufacturing,2025-10-06,24,3303.36
SKU-004,Gamma Tools,2025-10-06,16,2202.24
SKU-004,Delta Corp,2025-10-06,9,1238.76
SKU-004,Alfa Industries,2025-10-13,29,3991.56
SKU-004,Beta Manufacturing,2025-10-13,20,2752.8
SKU-004,Gamma Tools,2025-10-13,15,2064.6
SKU-004,Delta Corp,2025-10-13,7,963.48
SKU-004,Alfa Industries,2025-10-20,37,5092.68
SKU-004,Beta Manufacturing,2025-10-20,25,3441.0
SKU-004,Gamma Tools,2025-10-20,17,2339.88
SKU-004,Alfa Industries,2025-10-27,20,2752.8
SKU-004,Beta Manufacturing,2025-10-27,20,2752.8
SKU-004,Gamma Tools,2025-10-27,10,1376.4
SKU-004,Delta Corp,2025-10-27,4,550.56
SKU-004,Alfa Industries,2025-11-03,35,4817.4
SKU-004,Beta Manufacturing,2025-11-03,19,2615.16
SKU-004,Gamma Tools,2025-11-03,16,2202.24
SKU-004,Delta Corp,2025-11-03,11,1514.04
SKU-004,Alfa Industries,2025-11-10,37,5092.68
SKU-004,Beta Manufacturing,2025-11-10,34,4679.76
SKU-004,Gamma Tools,2025-11-10,28,3853.92
SKU-004,Alfa Industries,2025-11-17,20,2752.8
SKU-004,Beta Manufacturing,2025-11-17,19,2615.16
SKU-004,Gamma Tools,2025-11-17,11,1514.04
SKU-004,Delta Corp,2025-11-17,10,1376.4
SKU-004,Alfa Industries,2025-11-24,12,1651.68
SKU-004,Beta Manufacturing,2025-11-24,8,1101.12
SKU-004,Gamma Tools,2025-11-24,6,825.84
SKU-004,Delta Corp,2025-11-24,3,412.92
SKU-004,Alfa Industries,2025-12-01,33,4542.12
SKU-004,Beta Manufacturing,2025-12-01,28,3853.92
SKU-004,Gamma Tools,2025-12-01,18,2477.52
SKU-004,Delta Corp,2025-12-01,3,412.92
SKU-004,Alfa Industries,2025-12-08,36,4955.04
SKU-004,Beta Manufacturing,2025-12-08,22,3028.08
SKU-004,Gamma Tools,2025-12-08,15,2064.6
SKU-004,Delta Corp,2025-12-08,15,2064.6
SKU-004,Alfa Industries,2025-12-15,35,4817.4
SKU-004,Beta Manufacturing,2025-12-15,25,3441.0
SKU-004,Gamma Tools,2025-12-15,19,2615.16
SKU-004,Delta Corp,2025-12-15,10,1376.4
SKU-004,Alfa Industries,2025-12-22,34,4679.76
SKU-004,Beta Manufacturing,2025-12-22,27,3716.28
SKU-004,Gamma Tools,2025-12-22,19,2615.16
SKU-004,Delta Corp,2025-12-22,6,825.84
SKU-004,Alfa Industries,2025-12-29,27,3716.28
SKU-004,Beta Manufacturing,2025-12-29,23,3165.72
SKU-004,Gamma Tools,2025-12-29,15,2064.6
SKU-004,Delta Corp,2025-12-29,6,825.84
SKU-004,Alfa Industries,2026-01-05,14,1926.96
SKU-004,Beta Manufacturing,2026-01-05,10,1376.4
SKU-004,Gamma Tools,2026-01-05,7,963.48
SKU-004,Delta Corp,2026-01-05,4,550.56
SKU-004,Alfa Industries,2026-01-12,39,5367.96
SKU-004,Beta Manufacturing,2026-01-12,32,4404.48
SKU-004,Gamma Tools,2026-01-12,16,2202.24
SKU-004,Delta Corp,2026-01-12,11,1514.04
SKU-004,Alfa Industries,2026-01-19,20,2752.8
SKU-004,Beta Manufacturing,2026-01-19,16,2202.24
SKU-004,Gamma Tools,2026-01-19,8,1101.12
SKU-004,Delta Corp,2026-01-19,5,688.2
SKU-004,Alfa Industries,2026-01-26,42,5780.88
SKU-004,Beta Manufacturing,2026-01-26,31,4266.84
SKU-004,Gamma Tools,2026-01-26,24,3303.36
SKU-004,Delta Corp,2026-01-26,10,1376.4
SKU-004,Alfa Industries,2026-02-02,35,4817.4
SKU-004,Beta Manufacturing,2026-02-02,28,3853.92
SKU-004,Gamma Tools,2026-02-02,17,2339.88
SKU-004,Delta Corp,2026-02-02,4,550.56
SKU-004,Alfa Industries,2026-02-09,32,4404.48
SKU-004,Beta Manufacturing,2026-02-09,26,3578.64
SKU-004,Gamma Tools,2026-02-09,14,1926.96
SKU-004,Delta Corp,2026-02-09,10,1376.4
SKU-004,Alfa Industries,2026-02-16,27,3716.28
SKU-004,Beta Manufacturing,2026-02-16,22,3028.08
SKU-004,Gamma Tools,2026-02-16,14,1926.96
SKU-004,Delta Corp,2026-02-16,7,963.48
SKU-004,Alfa Industries,2026-02-23,33,4542.12
SKU-004,Beta Manufacturing,2026-02-23,21,2890.44
SKU-004,Gamma Tools,2026-02-23,16,2202.24
SKU-004,Delta Corp,2026-02-23,15,2064.6
SKU-004,Alfa Industries,2026-03-02,40,5505.6
SKU-004,Beta Manufacturing,2026-03-02,32,4404.48
SKU-004,Gamma Tools,2026-03-02,19,2615.16
SKU-004,Delta Corp,2026-03-02,10,1376.4
SKU-005,Alfa Industries,2025-03-10,31,11296.71
SKU-005,Beta Manufacturing,2025-03-10,26,9474.66
SKU-005,Gamma Tools,2025-03-10,13,4737.33
SKU-005,Delta Corp,2025-03-10,15,5466.15
SKU-005,Alfa Industries,2025-03-17,29,10567.89
SKU-005,Beta Manufacturing,2025-03-17,25,9110.25
SKU-005,Gamma Tools,2025-03-17,13,4737.33
SKU-005,Delta Corp,2025-03-17,9,3279.69
SKU-005,Alfa Industries,2025-03-24,29,10567.89
SKU-005,Beta Manufacturing,2025-03-24,20,7288.2
SKU-005,Gamma Tools,2025-03-24,9,3279.69
SKU-005,Delta Corp,2025-03-24,13,4737.33
SKU-005,Alfa Industries,2025-03-31,35,12754.35
SKU-005,Beta Manufacturing,2025-03-31,25,9110.25
SKU-005,Gamma Tools,2025-03-31,19,6923.79
SKU-005,Delta Corp,2025-03-31,6,2186.46
SKU-005,Alfa Industries,2025-04-07,40,14576.4
SKU-005,Beta Manufacturing,2025-04-07,23,8381.43
SKU-005,Gamma Tools,2025-04-07,17,6194.97
SKU-005,Delta Corp,2025-04-07,4,1457.64
SKU-005,Alfa Industries,2025-04-14,25,9110.25
SKU-005,Beta Manufacturing,2025-04-14,20,7288.2
SKU-005,Gamma Tools,2025-04-14,12,4372.92
SKU-005,Delta Corp,2025-04-14,14,5101.74
SKU-005,Alfa Industries,2025-04-21,26,9474.66
SKU-005,Beta Manufacturing,2025-04-21,22,8017.02
SKU-005,Gamma Tools,2025-04-21,17,6194.97
SKU-005,Delta Corp,2025-04-21,6,2186.46
SKU-005,Alfa Industries,2025-04-28,30,10932.3
SKU-005,Beta Manufacturing,2025-04-28,23,8381.43
SKU-005,Gamma Tools,2025-04-28,19,6923.79
SKU-005,Delta Corp,2025-04-28,7,2550.87
SKU-005,Alfa Industries,2025-05-05,24,8745.84
SKU-005,Beta Manufacturing,2025-05-05,20,7288.2
SKU-005,Gamma Tools,2025-05-05,12,4372.92
SKU-005,Delta Corp,2025-05-05,14,5101.74
SKU-005,Alfa Industries,2025-05-12,33,12025.53
SKU-005,Beta Manufacturing,2025-05-12,24,8745.84
SKU-005,Gamma Tools,2025-05-12,15,5466.15
SKU-005,Delta Corp,2025-05-12,8,2915.28
SKU-005,Alfa Industries,2025-05-19,37,13483.17
SKU-005,Beta Manufacturing,2025-05-19,25,9110.25
SKU-005,Gamma Tools,2025-05-19,20,7288.2
SKU-005,Alfa Industries,2025-05-26,34,12389.94
SKU-005,Beta Manufacturing,2025-05-26,22,8017.02
SKU-005,Gamma Tools,2025-05-26,13,4737.33
SKU-005,Delta Corp,2025-05-26,10,3644.1
SKU-005,Alfa Industries,2025-06-02,32,11661.12
SKU-005,Beta Manufacturing,2025-06-02,28,10203.48
SKU-005,Gamma Tools,2025-06-02,15,5466.15
SKU-005,Delta Corp,2025-06-02,3,1093.23
SKU-005,Alfa Industries,2025-06-09,36,13118.76
SKU-005,Beta Manufacturing,2025-06-09,24,8745.84
SKU-005,Gamma Tools,2025-06-09,18,6559.38
SKU-005,Delta Corp,2025-06-09,4,1457.64
SKU-005,Alfa Industries,2025-06-16,30,10932.3
SKU-005,Beta Manufacturing,2025-06-16,21,7652.61
SKU-005,Gamma Tools,2025-06-16,19,6923.79
SKU-005,Delta Corp,2025-06-16,4,1457.64
SKU-005,Alfa Industries,2025-06-23,34,12389.94
SKU-005,Beta Manufacturing,2025-06-23,25,9110.25
SKU-005,Gamma Tools,2025-06-23,18,6559.38
SKU-005,Delta Corp,2025-06-23,5,1822.05
SKU-005,Alfa Industries,2025-06-30,38,13847.58
SKU-005,Beta Manufacturing,2025-06-30,29,10567.89
SKU-005,Gamma Tools,2025-06-30,14,5101.74
SKU-005,Delta Corp,2025-06-30,10,3644.1
SKU-005,Alfa Industries,2025-07-07,29,10567.89
SKU-005,Beta Manufacturing,2025-07-07,25,9110.25
SKU-005,Gamma Tools,2025-07-07,18,6559.38
SKU-005,Alfa Industries,2025-07-14,30,10932.3
SKU-005,Beta Manufacturing,2025-07-14,22,8017.02
SKU-005,Gamma Tools,2025-07-14,12,4372.92
SKU-005,Delta Corp,2025-07-14,9,3279.69
SKU-005,Alfa Industries,2025-07-21,25,9110.25
SKU-005,Beta Manufacturing,2025-07-21,19,6923.79
SKU-005,Gamma Tools,2025-07-21,15,5466.15
SKU-005,Delta Corp,2025-07-21,13,4737.33
SKU-005,Alfa Industries,2025-07-28,31,11296.71
SKU-005,Beta Manufacturing,2025-07-28,21,7652.61
SKU-005,Gamma Tools,2025-07-28,15,5466.15
SKU-005,Delta Corp,2025-07-28,11,4008.51
SKU-005,Alfa Industries,2025-08-04,37,13483.17
SKU-005,Beta Manufacturing,2025-08-04,27,9839.07
SKU-005,Gamma Tools,2025-08-04,14,5101.74
SKU-005,Delta Corp,2025-08-04,12,4372.92
SKU-005,Alfa Industries,2025-08-11,36,13118.76
SKU-005,Beta Manufacturing,2025-08-11,31,11296.71
SKU-005,Gamma Tools,2025-08-11,18,6559.38
SKU-005,Delta Corp,2025-08-11,4,1457.64
SKU-005,Alfa Industries,2025-08-18,31,11296.71
SKU-005,Beta Manufacturing,2025-08-18,26,9474.66
SKU-005,Gamma Tools,2025-08-18,14,5101.74
SKU-005,Delta Corp,2025-08-18,7,2550.87
SKU-005,Alfa Industries,2025-08-25,35,12754.35
SKU-005,Beta Manufacturing,2025-08-25,19,6923.79
SKU-005,Gamma Tools,2025-08-25,20,7288.2
SKU-005,Delta Corp,2025-08-25,6,2186.46
SKU-005,Alfa Industries,2025-09-01,34,12389.94
SKU-005,Beta Manufacturing,2025-09-01,25,9110.25
SKU-005,Gamma Tools,2025-09-01,15,5466.15
SKU-005,Delta Corp,2025-09-01,8,2915.28
SKU-005,Alfa Industries,2025-09-08,28,10203.48
SKU-005,Beta Manufacturing,2025-09-08,17,6194.97
SKU-005,Gamma Tools,2025-09-08,14,5101.74
SKU-005,Delta Corp,2025-09-08,12,4372.92
SKU-005,Alfa Industries,2025-09-15,33,12025.53
SKU-005,Beta Manufacturing,2025-09-15,23,8381.43
SKU-005,Gamma Tools,2025-09-15,19,6923.79
SKU-005,Delta Corp,2025-09-15,6,2186.46
SKU-005,Alfa Industries,2025-09-22,33,12025.53
SKU-005,Beta Manufacturing,2025-09-22,22,8017.02
SKU-005,Gamma Tools,2025-09-22,12,4372.92
SKU-005,Delta Corp,2025-09-22,10,3644.1
SKU-005,Alfa Industries,2025-09-29,28,10203.48
SKU-005,Beta Manufacturing,2025-09-29,16,5830.56
SKU-005,Gamma Tools,2025-09-29,13,4737.33
SKU-005,Delta Corp,2025-09-29,11,4008.51
SKU-005,Alfa Industries,2025-10-06,30,10932.3
SKU-005,Beta Manufacturing,2025-10-06,23,8381.43
SKU-005,Gamma Tools,2025-10-06,13,4737.33
SKU-005,Delta Corp,2025-10-06,4,1457.64
SKU-005,Alfa Industries,2025-10-13,40,14576.4
SKU-005,Beta Manufacturing,2025-10-13,25,9110.25
SKU-005,Gamma Tools,2025-10-13,22,8017.02
SKU-005,Delta Corp,2025-10-13,2,728.82
SKU-005,Alfa Industries,2025-10-20,30,10932.3
SKU-005,Beta Manufacturing,2025-10-20,21,7652.61
SKU-005,Gamma Tools,2025-10-20,18,6559.38
SKU-005,Delta Corp,2025-10-20,11,4008.51
SKU-005,Alfa Industries,2025-10-27,36,13118.76
SKU-005,Beta Manufacturing,2025-10-27,26,9474.66
SKU-005,Gamma Tools,2025-10-27,22,8017.02
SKU-005,Delta Corp,2025-10-27,5,1822.05
SKU-005,Alfa Industries,2025-11-03,32,11661.12
SKU-005,Beta Manufacturing,2025-11-03,26,9474.66
SKU-005,Gamma Tools,2025-11-03,14,5101.74
SKU-005,Delta Corp,2025-11-03,6,2186.46
SKU-005,Alfa Industries,2025-11-10,28,10203.48
SKU-005,Beta Manufacturing,2025-11-10,21,7652.61
SKU-005,Gamma Tools,2025-11-10,16,5830.56
SKU-005,Delta Corp,2025-11-10,10,3644.1
SKU-005,Alfa Industries,2025-11-17,28,10203.48
SKU-005,Beta Manufacturing,2025-11-17,22,8017.02
SKU-005,Gamma Tools,2025-11-17,17,6194.97
SKU-005,Delta Corp,2025-11-17,6,2186.46
SKU-005,Alfa Industries,2025-11-24,32,11661.12
SKU-005,Beta Manufacturing,2025-11-24,25,9110.25
SKU-005,Gamma Tools,2025-11-24,16,5830.56
SKU-005,Delta Corp,2025-11-24,9,3279.69
SKU-005,Alfa Industries,2025-12-01,29,10567.89
SKU-005,Beta Manufacturing,2025-12-01,24,8745.84
